1.636164766027593254e-01,6.314062259093815577e-01,-1.664997674560250607e+00,-1.820684146293500838e+00,1.918875295350989107e+00,1.076136775519912500e-03,-2.322266051886776594e+00,2.663656544716181074e+00,2.331895701699258971e+00,1.513138099394517821e+00,1.000000000000000000e+00
3.181621259531978163e-01,1.395619072345279932e+00,2.812520409391695342e+00,-4.682951855913149997e-01,3.593039907620612095e-01,8.529520890831274738e-01,1.170888860620233451e+00,1.335223909723119773e+00,-1.475472573262771037e-01,1.170091875055668945e-01,1.000000000000000000e+00
1.250960009292831021e+00,-8.292880905870226860e-01,7.731449822818835527e-01,3.095676174811776149e-01,-3.455022647708250183e-01,9.620176407332999835e-01,-2.799609013899471144e-01,-7.010034654674719423e-01,1.700496044347337588e+00,-1.534007304235715796e-01,1.000000000000000000e+00
-5.141565583209204426e-01,-3.353904687059260370e-01,-6.101869936766852742e-01,3.034975916206807955e-01,-4.134163381332394693e-01,-2.665153771828728257e-01,1.594342385388552330e+00,-1.546655801673013642e-04,1.528027660754263994e+00,-4.380638999204591877e-01,0.000000000000000000e+00
6.899668768338875768e-01,8.911335852914099576e-01,-6.917828954941045508e-03,8.792494348760723222e-01,1.525061803746366462e-01,5.858502724489436098e-01,8.101707747222000044e-01,-1.400796363223853147e+00,4.839602211877930271e-01,-6.828087486756231339e-01,0.000000000000000000e+00
-2.104357878345282096e+00,-5.075896056331270501e-01,-2.280044199812921168e-01,4.521752541502021550e-01,-1.340652574685479603e+00,2.505301808696764887e+00,-2.291503275610444756e-01,-9.578335812065090771e-01,-1.610107010050509935e-02,-2.517412864722110011e-01,0.000000000000000000e+00
-3.810107531353300603e-01,1.241205007648289671e+00,-7.697397776361702970e-01,4.426533852756008303e-01,1.036723752510835705e+00,-1.465381092872782010e-01,-6.548011645695220873e-01,-1.095936050397323669e+00,-1.330534337665309375e+00,-1.801758784018910320e-01,0.000000000000000000e+00
-1.068811983517486741e+00,-2.408378982173842164e+00,9.292362267674147969e-01,-9.097773968435801661e-01,-5.407785102681488265e-01,3.476408457909312411e-01,-8.860643334158125883e-01,1.431871363962745836e+00,-8.197021222612318470e-01,7.138686310912017996e-01,1.000000000000000000e+00
3.050351447001693472e-01,-5.422277768379044627e-01,-1.028936133459730090e-01,4.108159901691124105e-01,-9.693549231187122972e-01,-5.961908302274249172e-01,1.281969462106573143e+00,-3.223385936509913785e-01,6.271577172458160376e-01,-4.580991475301999794e-01,0.000000000000000000e+00
4.914420345965229697e-01,-1.474123317260488397e+00,1.186701416389526198e+00,-7.044978049489201144e-01,-4.782364232741468379e-01,3.671834622153376249e-03,-1.987799988819309860e-01,1.287973029856680496e+00,1.165107140867019053e+00,4.777735494802080041e-01,1.000000000000000000e+00
1.195009097598662695e+00,9.869864739913051244e-01,9.033245051762796018e-01,6.743760676235769358e-01,-1.467741114680057579e-01,1.880215458757880098e-01,1.019913528922755885e+00,-9.278744698398473378e-01,1.670735888816345383e-01,-5.850530818254043863e-01,0.000000000000000000e+00
-5.450988665659420862e-01,2.028840031967453217e-01,7.518370229412548733e-01,-1.639455518741576023e+00,8.057075584795729828e-01,7.766771842436252793e-02,-1.968845067933920667e+00,2.443472644575414687e+00,-4.382488496133676859e-01,1.343701592015018376e+00,1.000000000000000000e+00
5.167546046784023822e-02,1.146450725267660342e+00,-1.035892852016148113e-01,2.660071202928143141e-01,-1.731643045544551729e+00,-1.029325086765092268e+00,-1.574147682676862559e+00,-1.092677911604696295e+00,-1.069824651801648319e+00,7.346630478968181610e-02,0.000000000000000000e+00
-3.233736968078756990e-01,-4.619620033840041717e-01,1.225150405281826504e+00,-1.036320721254357036e+00,1.449768250043226958e+00,-1.202576908101455233e+00,-1.046350077821860403e+00,1.617415407027199326e+00,1.081278537084304325e+00,8.188642616247149286e-01,1.000000000000000000e+00
-3.934179711993148199e-01,4.695610578439209926e-01,-5.032559035669976755e-01,6.101902553565048404e-01,6.149625623259485918e-01,2.344994971161609432e-01,1.215929760090432410e+00,-7.318014211468950592e-01,7.521067378513535823e-03,-5.744848604807876180e-01,0.000000000000000000e+00
1.423869493064275904e+00,-3.997104007564540873e-01,9.877535233696604910e-01,7.929851232459671495e-01,-5.361372743866652524e-01,-8.228364263156948133e-02,8.275952582310253103e-01,-1.227731158033560366e+00,2.140293006457082703e-01,-6.307352972775541744e-01,0.000000000000000000e+00
1.549010186941097933e+00,-7.464161602567107590e-01,6.030465351763002468e-01,-1.042736064950279928e+00,6.373350991434593160e-01,3.178345386120837723e-01,7.590456362980346761e-01,2.293596219802696901e+00,-1.053614076742789507e+00,5.450273907616831615e-01,1.000000000000000000e+00
-5.263187593405187492e-01,1.385956545731222012e-01,-1.110093426505108560e+00,-1.563503335972954655e+00,-1.225960233075331918e-01,3.493022730695902744e-01,-3.726645708108364818e-01,2.883601305507072166e+00,5.178150854886592880e-01,1.049787540976819367e+00,1.000000000000000000e+00
-1.437180444305182769e+00,2.046110583393387028e+00,1.168051195952567678e+00,-1.033636713802557061e+00,9.044216564294899063e-01,1.284646470762849546e+00,-1.155596589775926164e+00,1.572063552863783409e+00,-1.684176131255666231e+00,8.339771893248401069e-01,1.000000000000000000e+00
-7.178449435221906372e-02,-1.118168830814419631e-02,1.195896951569168642e+00,-1.527741352023347821e+00,6.962625688039767446e-01,-6.890492472703829696e-01,-1.789133440689393506e+00,2.293720148289105421e+00,1.027637124999663198e+00,1.245128388008136744e+00,1.000000000000000000e+00
-4.671286335419597147e-01,3.368399385851668371e-02,9.841197344545412617e-01,2.816681062717136808e-01,-1.536200186399156176e-01,9.156251083276288893e-01,-1.803517257535659057e+00,-1.207266140106635577e+00,5.887685690020201257e-01,9.883302563848374300e-02,0.000000000000000000e+00
1.212160214577061579e+00,7.349517156365338311e-01,-2.037080322187812431e+00,-3.644444606942731091e-01,-9.772274158072571937e-02,3.131604057903155103e-01,3.607327141507824519e-01,8.367202920146175060e-01,-3.233388193415840384e+00,1.758000056205501482e-01,1.000000000000000000e+00
-2.670238079957363286e-01,-2.189411721764824015e-01,7.909582083210174863e-01,-3.035806460829522102e-01,-1.032601256560666120e-01,-4.139827604124036720e-01,2.410038509918424054e-01,6.751136356051703480e-01,2.905994836528072445e-01,1.555972975975510320e-01,1.000000000000000000e+00
-6.336978218974413934e-01,1.615087216218599631e+00,-1.799211407900681015e-01,4.868682079130277063e-01,6.743966386840154481e-01,6.185442611350561171e-01,-1.354135710816231963e+00,-1.438480200864565406e+00,1.829299454965323812e-01,-1.005906440029319948e-01,0.000000000000000000e+00
-6.248908603714135035e-01,6.944227075103092117e-01,9.775578618285524213e-01,-7.491650841299942742e-01,-2.219615489007853160e-01,-7.546856236999718304e-01,-8.277260563843700236e-01,1.143024720020859641e+00,3.802502081294965031e-01,6.029409801203764463e-01,1.000000000000000000e+00
-1.395841875624504569e+00,1.018000428282615083e-01,2.331968545277755822e-01,-6.039077089823253752e-01,5.333409983204917548e-01,4.065907525803339473e-01,3.097443603717888738e-01,1.280605735735389494e+00,1.233494563450500570e+00,3.356463230579272428e-01,0.000000000000000000e+00
6.000292325569267504e-01,-1.325666282899209625e+00,-1.860604766573534352e+00,3.156984616666109189e-01,1.599759740076134973e+00,5.586253508744039031e-01,1.019354822724283238e-01,-5.724368115260234369e-01,-6.831714219197745352e-01,-2.160784805547196763e-01,0.000000000000000000e+00
-1.191442185858173852e+00,8.110754651377717339e-01,-1.715839062984500840e+00,-9.479800198565121461e-01,-1.174959780747931060e+00,4.228477799286617933e-01,-1.013094530216883005e+00,1.458972147675083653e+00,-4.282126143317884770e-01,7.576715361762316192e-01,1.000000000000000000e+00
-4.960965292405519755e-01,-5.920931096982975372e-01,1.613558055023836424e+00,-1.803048671034184425e+00,9.675918707256646600e-01,-3.501950147127337876e-01,-2.142623881386374940e+00,2.695634318371180171e+00,-1.078323441677234262e+00,1.474291352439130565e+00,1.000000000000000000e+00
1.421509264070212497e+00,-9.623820021421607418e-01,3.474416429563761399e-01,-1.205993035010833658e+00,-1.454578430858480820e+00,-4.207975646036952733e-01,-1.444153885304312546e+00,1.798954873469920113e+00,-7.357140123121915787e-01,9.877974390689645556e-01,1.000000000000000000e+00
9.964596198604406263e-01,-1.232025995144924724e-01,5.447451999697298930e-02,-8.167765687373605699e-02,-6.555517257187934987e-01,1.068680250330576342e+00,1.542341671595603980e+00,7.248676062337193748e-01,5.651901442443547641e-01,-1.855721147044758768e-01,1.000000000000000000e+00
-8.894758826553664788e-01,-4.391658394685257205e-01,-4.118635617532326321e-01,-2.569987586947272362e+00,-4.032603384275489922e-01,2.142970027225520879e-01,-3.301986646837504313e+00,3.751064999504744701e+00,-5.371784205690696146e-01,2.139563790179987102e+00,1.000000000000000000e+00
1.999519063669621399e-01,-5.207024723309706254e-02,-5.575786128955582954e-02,3.808334374410515255e-01,-2.881495343743830095e-01,1.695615676985810616e+00,-9.634366691188356313e-01,-1.089978158828858623e+00,-6.121146729612323423e-01,-9.342710034029531874e-02,0.000000000000000000e+00
2.818954402783669932e-01,-7.723714596542525790e-01,-2.987701287333183853e+00,5.059315127551587965e-01,-2.242233824553175603e-01,2.291962676046128619e-02,1.600771607047801748e+00,-3.888840896546797987e-01,1.262733610332792855e+00,-5.675470253309128355e-01,0.000000000000000000e+00
8.752809484866241885e-01,-3.342714797320471276e-01,-2.028324409861743671e-01,-3.332678141579234476e-01,-1.556358896234177003e+00,-3.015014921209777654e-01,1.197427376425701517e-01,6.878840515264237343e-01,-5.391585756366422677e-01,1.931070304920951552e-01,1.000000000000000000e+00
4.064005965994585412e-02,-1.458195710267955469e+00,5.130791024058694270e-03,-1.570218502133050309e-01,1.980147049487780142e-01,9.814241492616907481e-01,1.220740014066782786e+00,7.521864901772190581e-01,-2.612294068486945564e-01,-8.824300859823876186e-02,1.000000000000000000e+00
-9.556886294761476192e-03,-9.448108739198221029e-01,-1.382592013003183018e+00,-5.227545140888221198e-01,-5.029366419713483527e-01,-6.119771140370223739e-01,-1.013579870707970398e+00,6.372771224254258904e-01,1.552344840512754454e+00,4.878374476321436504e-01,1.000000000000000000e+00
-4.414108714108909148e-01,-6.803102409217826052e-01,-1.393938216366466865e+00,3.659964779864818274e-01,3.008956629862157839e-01,6.648267563237131306e-01,-5.625195013804444866e-01,-9.139093117624993434e-01,-1.674566529415586924e+00,-1.457236052205249377e-01,0.000000000000000000e+00
-9.491775722757547218e-01,-4.547229048741861790e-02,-1.285865880927664628e+00,7.764549297207203882e-01,-1.503787122028786838e+00,1.425386618562812791e-01,7.765561992046844386e-01,-1.214561007267853654e+00,1.896274907283960420e+00,-6.123863103364217686e-01,0.000000000000000000e+00
-7.234953714469944952e-01,-3.081746916568680050e-01,7.098710939372021578e-01,-7.147380046630678052e-01,-1.351873755538036237e+00,2.598710590309971646e-01,1.939779352162815496e+00,2.094036979261749920e+00,1.649001445409162270e-01,1.550797873179029229e-01,1.000000000000000000e+00
1.378496571091714973e+00,2.718684326378864591e-01,2.431185131674640676e+00,1.829508351826036328e-01,1.357007569383376078e+00,4.461877707350858091e-01,-1.977244500489095724e+00,-1.080422794492906124e+00,-4.215561062697630312e-01,1.882353537753565509e-01,0.000000000000000000e+00
-3.458782422174300764e-01,1.428282735897160372e+00,-1.384895271836034558e+00,-1.421589703169422181e-01,2.363885952136846047e-02,2.375112262871038382e+00,8.413043456616957627e-01,5.839656309403158385e-01,9.828954205860485072e-01,-3.926965609189940476e-02,1.000000000000000000e+00
7.715965811364536853e-01,1.130645513307543260e+00,-1.906696065281219821e-01,9.148200538480343036e-02,1.589882304001807967e+00,7.995552216306145432e-02,1.571770023825910911e+00,4.011507854073811385e-01,-8.073662075291048179e-01,-3.000139293697389187e-01,1.000000000000000000e+00
1.783279658357317832e+00,9.924030985636623781e-01,5.018457819065846870e-01,-5.842323362337430853e-02,5.744165874951833173e-01,-5.633586718412156857e-01,1.510169435839709529e+00,6.681123956745528281e-01,1.705417705985712518e+00,-1.953803401093477110e-01,1.000000000000000000e+00
-1.299115167706163643e+00,5.757171488375143475e-01,-4.137962238749812727e-01,4.600057578116918955e-01,-6.213309194013245662e-01,1.370183061157527860e+00,6.983654946792628992e-01,-6.319436567265341864e-01,-8.339492594453375152e-02,-3.994864134391196697e-01,1.000000000000000000e+00
2.307121912882847958e+00,-5.699633083044483017e-01,1.021861531830802194e+00,3.338784687960847930e-01,2.681653735802809635e+00,-4.406582215756944532e-01,-1.903091242108255310e+00,-1.344744407046798429e+00,-7.255739917422429630e-02,8.102054381667539440e-02,0.000000000000000000e+00
-7.278628628495165120e-02,-1.013478212545099177e+00,-3.786144859961620979e-01,3.990045449070433459e-01,6.127927223746535423e-01,5.038894780501897985e-01,-1.065630910122598696e+00,-1.162657498701983760e+00,-8.948156823695101458e-01,-8.923007003544677906e-02,0.000000000000000000e+00
-5.735640831177259841e-02,-1.269840922204010514e-01,-5.995573218026117868e-01,5.985117393421603149e-02,-8.900660258639155886e-01,6.055028826500731265e-01,-9.832715577709468802e-01,-4.771474990322799314e-01,-2.703067506283177157e-02,1.133672904884651111e-01,0.000000000000000000e+00
1.414300199641602029e+00,-7.277826589253748590e-01,6.266541556215798892e-01,8.806218878020987129e-01,-9.779966982305218770e-02,8.331578844863443134e-01,5.136114987291193756e-01,-1.512483306411854800e+00,-3.918612059727997754e-01,-6.380298108593915885e-01,0.000000000000000000e+00
1.502954833109880317e+00,-6.285520282114688273e-01,1.655156791260494975e+00,7.827745014397584633e-01,-4.139407642634051476e-01,2.062005366285546870e+00,8.167553042804058805e-01,-1.211990201989669558e+00,-4.516165857409482065e-02,-6.225855587840284366e-01,0.000000000000000000e+00
-7.450133266353721473e-02,5.060798817694399654e-01,4.492371627870922479e-01,6.006251801452049399e-01,-1.147353113682334724e+00,-3.283473085975982531e-01,-2.473511223950925597e+00,-2.069812382521428518e+00,-1.475833040007478836e+00,-4.888534069694961109e-04,0.000000000000000000e+00
-6.529874742557227885e-01,-2.368836105087941957e-01,-4.057272134750078973e-01,2.653385115953637435e-02,-5.041103161471166549e-02,1.209741050446019095e+00,1.995826755284572762e+00,6.825398929263899461e-01,-2.267237759396213970e-01,-3.240646471572918852e-01,1.000000000000000000e+00
4.237646205781450681e-01,8.224702691542800093e-01,8.962071246683405157e-01,6.715695591328229019e-01,-9.306398925420636958e-01,2.158874496534011644e+00,1.271049410300487459e+00,-8.301177350572420677e-01,1.570612941385572725e+00,-6.219296294278109372e-01,0.000000000000000000e+00
-1.019199357938748607e+00,9.059758552518037966e-02,1.949968477779278953e+00,1.586150209852846826e-01,-1.205271552634892940e+00,-3.495878572108800098e-02,-2.071200504114866225e-01,-3.825885609069741289e-01,3.603671990795297986e-01,-6.879723706597581923e-02,1.000000000000000000e+00
-2.480411872225128933e-01,5.549499631123440135e-01,3.770499707595294497e-03,5.021438490644128949e-01,5.812049766734775913e-01,-1.128394495303731482e+00,1.049723292797874796e+00,-5.841694549591254226e-01,1.743450795266414444e+00,-4.803186229334937551e-01,0.000000000000000000e+00
3.563526054996474235e-01,-4.927429554777991716e-01,1.353412501056290740e+00,-1.485713045080936157e+00,-1.126736262682733303e+00,-1.478931763867383342e+00,-1.993757621406869740e+00,2.137289535202882895e+00,-3.846831709009751465e-01,1.249949524731908790e+00,1.000000000000000000e+00
8.333083460605337223e-01,1.710625271358889421e+00,1.115710059481904021e-01,2.706620434011106635e-01,-1.901440707429155053e-01,1.904233843678671212e+00,-1.680982605259747409e+00,-1.140950821496684142e+00,1.663925776888453889e+00,8.695698627526814162e-02,0.000000000000000000e+00
4.084498806684213612e-01,-4.953410485055301238e-01,7.680418571370832836e-01,4.700313583766946302e-01,-9.739979293215336176e-01,-6.053157223769616291e-01,1.343654016813834895e+00,-4.140605743676276651e-01,1.227403814410939376e+00,-5.051809258616085652e-01,0.000000000000000000e+00
